method,norm_path,ambiguous,raw,file
GET,/kpi/customer-lifetime-value,False,${api_url}/kpi/customer-lifetime-value,src/service/admin-business.js
GET,/kpi/customers,False,${api_url}/kpi/customers,src/service/admin-business.js
?,/kpi/mrr,False,`${api_url}/kpi/mrr`,src/service/admin-business.js
?,/kpi/arr,False,`${api_url}/kpi/arr`,src/service/admin-business.js
?,/kpi/revenue-retention,False,`${api_url}/kpi/revenue-retention`,src/service/admin-business.js
?,/kpi/yearly-revenue,False,`${api_url}/kpi/yearly-revenue`,src/service/admin-business.js
?,/kpi/active-customers,False,`${api_url}/kpi/active-customers?range_filter=${filter}`,src/service/admin-business.js
?,/kpi/new-customers,False,`${api_url}/kpi/new-customers?range_filter=${filter}`,src/service/admin-business.js
?,/kpi/churned-customers,False,`${api_url}/kpi/churned-customers?range_filter=${filter}`,src/service/admin-business.js
?,/kpi/signup,False,`${api_url}/kpi/signup?range_filter=${filter}`,src/service/admin-business.js
?,/kpi/average-life-subscription,False,`${api_url}/kpi/average-life-subscription`,src/service/admin-business.js
?,/kpi/net-growth,False,`${api_url}/kpi/net-growth?range_filter=${filter}`,src/service/admin-business.js
?,/kpi/mau,False,`${api_url}/kpi/mau?range_filter=${filter}`,src/service/admin-business.js
?,/kpi/churned-customer-rate,False,`${api_url}/kpi/churned-customer-rate`,src/service/admin-business.js
?,/kpi/customer-lifetime-value,False,`${api_url}/kpi/customer-lifetime-value`,src/service/admin-business.js
?,/kpi/customers,False,`${api_url}/kpi/customers`,src/service/admin-business.js
POST,/instagram/sponsored-content,False,${api_url}/instagram/sponsored-content,src/service/ig-search.js
POST,/instagram/top-sponsored-content,False,${api_url}/instagram/top-sponsored-content,src/service/ig-search.js
POST,/instagram/top-sponsoring-brand,False,${api_url}/instagram/top-sponsoring-brand,src/service/ig-search.js
POST,/instagram/top-sponsored-creator,False,${api_url}/instagram/top-sponsored-creator,src/service/ig-search.js
?,/instagram/sponsored-content,False,`${api_url}/instagram/sponsored-content`,src/service/ig-search.js
?,/instagram/top-sponsored-content,False,`${api_url}/instagram/top-sponsored-content`,src/service/ig-search.js
?,/instagram/top-sponsoring-brand,False,`${api_url}/instagram/top-sponsoring-brand`,src/service/ig-search.js
?,/instagram/top-sponsored-creator,False,`${api_url}/instagram/top-sponsored-creator`,src/service/ig-search.js
GET,/instagram/creator-ranking-admin-presets,False,${api_url}/instagram/creator-ranking-admin-presets,src/service/ig-ranking.js
POST,/instagram/creator-ranking-user-presets,False,${api_url}/instagram/creator-ranking-user-presets,src/service/ig-ranking.js
POST,/instagram/creator-ranking,False,${api_url}/instagram/creator-ranking,src/service/ig-ranking.js
POST,/instagram/creator-ranking-preset-detail,False,${api_url}/instagram/creator-ranking-preset-detail,src/service/ig-ranking.js
POST,/instagram/creator-ranking-count,False,${api_url}/instagram/creator-ranking-count,src/service/ig-ranking.js
POST,/instagram/creator-ranking-user-presets-create,False,${api_url}/instagram/creator-ranking-user-presets-create,src/service/ig-ranking.js
POST,/instagram/creator-ranking/request-access,False,${api_url}/instagram/creator-ranking/request-access,src/service/ig-ranking.js
POST,/instagram/creator-ranking-user-presets-delete/:PARAM,False,${api_url}/instagram/creator-ranking-user-presets-delete/${preset_id},src/service/ig-ranking.js
?,/instagram/creator-ranking-admin-presets,False,`${api_url}/instagram/creator-ranking-admin-presets`,src/service/ig-ranking.js
?,/instagram/creator-ranking-user-presets,False,`${api_url}/instagram/creator-ranking-user-presets`,src/service/ig-ranking.js
?,/instagram/creator-ranking,False,`${api_url}/instagram/creator-ranking`,src/service/ig-ranking.js
?,/instagram/creator-ranking-preset-detail,False,`${api_url}/instagram/creator-ranking-preset-detail`,src/service/ig-ranking.js
?,/instagram/creator-ranking-count,False,`${api_url}/instagram/creator-ranking-count`,src/service/ig-ranking.js
?,/instagram/creator-ranking-user-presets-create,False,`${api_url}/instagram/creator-ranking-user-presets-create`,src/service/ig-ranking.js
?,/instagram/creator-ranking/request-access,False,`${api_url}/instagram/creator-ranking/request-access`,src/service/ig-ranking.js
?,/instagram/creator-ranking-user-presets-delete/:PARAM,False,`${api_url}/instagram/creator-ranking-user-presets-delete/${preset_id}`,src/service/ig-ranking.js
POST,/subscribe/first-payment,False,${api_url}/subscribe/first-payment,src/service/payment.js
POST,/subscribe/calculate-price,False,${api_url}/subscribe/calculate-price,src/service/payment.js
POST,/subscribe/calculate-upgrade-price,False,${api_url}/subscribe/calculate-upgrade-price,src/service/payment.js
POST,/subscribe/change-plan,False,${api_url}/subscribe/change-plan,src/service/payment.js
?,/subscribe/first-payment,False,`${api_url}/subscribe/first-payment`,src/service/payment.js
?,/subscribe/calculate-price,False,`${api_url}/subscribe/calculate-price`,src/service/payment.js
?,/subscribe/calculate-upgrade-price,False,`${api_url}/subscribe/calculate-upgrade-price`,src/service/payment.js
?,/subscribe/change-plan,False,`${api_url}/subscribe/change-plan`,src/service/payment.js
GET,/api/banner,False,/api/banner,src/service/banner.js
POST,/youtube/save-youtuber,False,${api_url}/youtube/save-youtuber,src/service/bookmark.js
DELETE,/youtube/save-youtuber,False,${api_url}/youtube/save-youtuber,src/service/bookmark.js
POST,/brand/save-brand,False,${api_url}/brand/save-brand,src/service/bookmark.js
DELETE,/brand/save-brand,False,${api_url}/brand/save-brand,src/service/bookmark.js
POST,/youtube/saved-youtuber-list,False,${api_url}/youtube/saved-youtuber-list,src/service/bookmark.js
POST,/brand/saved-brand-list,False,${api_url}/brand/saved-brand-list,src/service/bookmark.js
GET,/youtube/folder-info/:PARAM,False,${api_url}/youtube/folder-info/${id},src/service/bookmark.js
GET,/youtube/folders,False,${api_url}/youtube/folders,src/service/bookmark.js
POST,/youtube/folders,False,${api_url}/youtube/folders,src/service/bookmark.js
PUT,/youtube/folders,False,${api_url}/youtube/folders,src/service/bookmark.js
DELETE,/youtube/folders/:PARAM,False,${api_url}/youtube/folders/${id},src/service/bookmark.js
POST,/instagram/save-creator-list,False,${api_url}/instagram/save-creator-list,src/service/bookmark.js
POST,/instagram/save-creator,False,${api_url}/instagram/save-creator,src/service/bookmark.js
DELETE,/instagram/save-creator,False,${api_url}/instagram/save-creator,src/service/bookmark.js
POST,/brand/saved-brand-contents,False,${api_url}/brand/saved-brand-contents,src/service/bookmark.js
?,/youtube/save-youtuber,False,`${api_url}/youtube/save-youtuber`,src/service/bookmark.js
?,/youtube/save-youtuber,False,`${api_url}/youtube/save-youtuber`,src/service/bookmark.js
?,/brand/save-brand,False,`${api_url}/brand/save-brand`,src/service/bookmark.js
?,/brand/save-brand,False,`${api_url}/brand/save-brand`,src/service/bookmark.js
?,/youtube/saved-youtuber-list,False,`${api_url}/youtube/saved-youtuber-list`,src/service/bookmark.js
?,/brand/saved-brand-list,False,`${api_url}/brand/saved-brand-list`,src/service/bookmark.js
?,/youtube/folder-info/:PARAM,False,`${api_url}/youtube/folder-info/${id}`,src/service/bookmark.js
?,/youtube/folders,False,`${api_url}/youtube/folders`,src/service/bookmark.js
?,/youtube/folders,False,`${api_url}/youtube/folders`,src/service/bookmark.js
?,/youtube/folders,False,`${api_url}/youtube/folders`,src/service/bookmark.js
?,/youtube/folders/:PARAM,False,`${api_url}/youtube/folders/${id}`,src/service/bookmark.js
?,/instagram/save-creator-list,False,`${api_url}/instagram/save-creator-list`,src/service/bookmark.js
?,/instagram/save-creator,False,`${api_url}/instagram/save-creator`,src/service/bookmark.js
?,/instagram/save-creator,False,`${api_url}/instagram/save-creator`,src/service/bookmark.js
?,/brand/saved-brand-contents,False,`${api_url}/brand/saved-brand-contents`,src/service/bookmark.js
POST,/search/sponsored-video,False,${api_url}/search/sponsored-video,src/service/search.js
POST,/search/bumper-ad,False,${api_url}/search/bumper-ad,src/service/search.js
POST,/search/display-ad,False,${api_url}/search/display-ad,src/service/search.js
POST,/search/channels/simple,False,${api_url}/search/channels/simple,src/service/search.js
POST,/search/channels/simple,False,${api_url}/search/channels/simple,src/service/search.js
POST,/search/brands/simple,False,${api_url}/search/brands/simple,src/service/search.js
POST,/search/brands/simple,False,${api_url}/search/brands/simple,src/service/search.js
POST,/search/user-search-history,False,${api_url}/search/user-search-history,src/service/search.js
GET,/search/user-search-history,False,${api_url}/search/user-search-history,src/service/search.js
DELETE,/search/user-search-history,False,${api_url}/search/user-search-history,src/service/search.js
POST,/search/top-sponsored-video,False,${api_url}/search/top-sponsored-video,src/service/search.js
POST,/search/top-on-air-bumper-videos-by-views,False,${api_url}/search/top-on-air-bumper-videos-by-views,src/service/search.js
POST,/search/top-video-trend,False,${api_url}/search/top-video-trend,src/service/search.js
POST,/search/top-bumper-brand-by-views,False,${api_url}/search/top-bumper-brand-by-views,src/service/search.js
POST,/search/top-sponsored-brand-by-views,False,${api_url}/search/top-sponsored-brand-by-views,src/service/search.js
POST,/search/top-sponsored-channel-by-views,False,${api_url}/search/top-sponsored-channel-by-views,src/service/search.js
?,/search/sponsored-video,False,`${api_url}/search/sponsored-video`,src/service/search.js
?,/search/bumper-ad,False,`${api_url}/search/bumper-ad`,src/service/search.js
?,/search/display-ad,False,`${api_url}/search/display-ad`,src/service/search.js
?,/search/channels/simple,False,`${api_url}/search/channels/simple`,src/service/search.js
?,/search/channels/simple,False,`${api_url}/search/channels/simple`,src/service/search.js
?,/search/brands/simple,False,`${api_url}/search/brands/simple`,src/service/search.js
?,/search/brands/simple,False,`${api_url}/search/brands/simple`,src/service/search.js
?,/search/user-search-history,False,`${api_url}/search/user-search-history`,src/service/search.js
?,/search/user-search-history,False,`${api_url}/search/user-search-history`,src/service/search.js
?,/search/user-search-history,False,`${api_url}/search/user-search-history`,src/service/search.js
?,/search/top-sponsored-video,False,`${api_url}/search/top-sponsored-video`,src/service/search.js
?,/search/top-on-air-bumper-videos-by-views,False,`${api_url}/search/top-on-air-bumper-videos-by-views`,src/service/search.js
?,/search/top-video-trend,False,`${api_url}/search/top-video-trend`,src/service/search.js
?,/search/top-bumper-brand-by-views,False,`${api_url}/search/top-bumper-brand-by-views`,src/service/search.js
?,/search/top-sponsored-brand-by-views,False,`${api_url}/search/top-sponsored-brand-by-views`,src/service/search.js
?,/search/top-sponsored-channel-by-views,False,`${api_url}/search/top-sponsored-channel-by-views`,src/service/search.js
POST,/ads/global-data,False,${api_url}/ads/global-data,src/service/ranking.js
?,/ads/global-data,False,`${api_url}/ads/global-data`,src/service/ranking.js
GET,/search/last-bumper-by-brand/:PARAM,False,${api_url}/search/last-bumper-by-brand/${brand_name},src/service/report-pages.js
GET,/search/last-sponsored-by-brand/:PARAM,False,${api_url}/search/last-sponsored-by-brand/${brand_name},src/service/report-pages.js
GET,/search/last-videos-by-channel/:PARAM,False,${api_url}/search/last-videos-by-channel/${channel_id},src/service/report-pages.js
GET,/search/last-sponsored-by-channel/:PARAM,False,${api_url}/search/last-sponsored-by-channel/${channel_id},src/service/report-pages.js
?,/search/last-bumper-by-brand/:PARAM,False,`${api_url}/search/last-bumper-by-brand/${brand_name}`,src/service/report-pages.js
?,/search/last-sponsored-by-brand/:PARAM,False,`${api_url}/search/last-sponsored-by-brand/${brand_name}`,src/service/report-pages.js
?,/search/last-videos-by-channel/:PARAM,False,`${api_url}/search/last-videos-by-channel/${channel_id}`,src/service/report-pages.js
?,/search/last-sponsored-by-channel/:PARAM,False,`${api_url}/search/last-sponsored-by-channel/${channel_id}`,src/service/report-pages.js
GET,/partner/is-ig-partner,False,${api_url}/partner/is-ig-partner,src/service/ig-partner/ig-partner.js
?,/partner/is-ig-partner,False,`${api_url}/partner/is-ig-partner`,src/service/ig-partner/ig-partner.js
POST,/instagram/creator-database-v2,False,${api_url}/instagram/creator-database-v2,src/service/ig-partner/ig-creator-db.js
GET,/instagram/creator-last-posts/:PARAM,False,${api_url}/instagram/creator-last-posts/${id},src/service/ig-partner/ig-creator-db.js
GET,/instagram/creator-audience-analysis/:PARAM,False,${api_url}/instagram/creator-audience-analysis/${id},src/service/ig-partner/ig-creator-db.js
GET,/instagram/creator-top-industry/:PARAM,False,${api_url}/instagram/creator-top-industry/${id},src/service/ig-partner/ig-creator-db.js
GET,/partner-instagram/creator-bookmark-folder,False,${api_url}/partner-instagram/creator-bookmark-folder,src/service/ig-partner/ig-creator-db.js
POST,/partner-instagram/creator-bookmark-folder,False,${api_url}/partner-instagram/creator-bookmark-folder,src/service/ig-partner/ig-creator-db.js
PUT,/partner-instagram/creator-bookmark-folder,False,${api_url}/partner-instagram/creator-bookmark-folder,src/service/ig-partner/ig-creator-db.js
DELETE,/partner-instagram/creator-bookmark-folder,False,${api_url}/partner-instagram/creator-bookmark-folder,src/service/ig-partner/ig-creator-db.js
POST,/partner-instagram/creator-bookmark,False,${api_url}/partner-instagram/creator-bookmark,src/service/ig-partner/ig-creator-db.js
DELETE,/partner-instagram/creator-bookmark,False,${api_url}/partner-instagram/creator-bookmark,src/service/ig-partner/ig-creator-db.js
PUT,/partner-instagram/creator-bookmark,False,${api_url}/partner-instagram/creator-bookmark,src/service/ig-partner/ig-creator-db.js
POST,/partner-instagram/search-creator-bookmark,False,${api_url}/partner-instagram/search-creator-bookmark,src/service/ig-partner/ig-creator-db.js
GET,/instagram/creator-listup-filters,False,${api_url}/instagram/creator-listup-filters,src/service/ig-partner/ig-creator-db.js
POST,/instagram/creator-listup-filters,False,${api_url}/instagram/creator-listup-filters,src/service/ig-partner/ig-creator-db.js
PUT,/instagram/creator-listup-filters,False,${api_url}/instagram/creator-listup-filters,src/service/ig-partner/ig-creator-db.js
DELETE,/instagram/creator-listup-filters,False,${api_url}/instagram/creator-listup-filters,src/service/ig-partner/ig-creator-db.js
?,/instagram/creator-database-v2,False,`${api_url}/instagram/creator-database-v2`,src/service/ig-partner/ig-creator-db.js
?,/instagram/creator-last-posts/:PARAM,False,`${api_url}/instagram/creator-last-posts/${id}`,src/service/ig-partner/ig-creator-db.js
?,/instagram/creator-audience-analysis/:PARAM,False,`${api_url}/instagram/creator-audience-analysis/${id}`,src/service/ig-partner/ig-creator-db.js
?,/instagram/creator-top-industry/:PARAM,False,`${api_url}/instagram/creator-top-industry/${id}`,src/service/ig-partner/ig-creator-db.js
?,/partner-instagram/creator-bookmark-folder,False,`${api_url}/partner-instagram/creator-bookmark-folder`,src/service/ig-partner/ig-creator-db.js
?,/partner-instagram/creator-bookmark-folder,False,`${api_url}/partner-instagram/creator-bookmark-folder`,src/service/ig-partner/ig-creator-db.js
?,/partner-instagram/creator-bookmark-folder,False,`${api_url}/partner-instagram/creator-bookmark-folder`,src/service/ig-partner/ig-creator-db.js
?,/partner-instagram/creator-bookmark-folder,False,`${api_url}/partner-instagram/creator-bookmark-folder`,src/service/ig-partner/ig-creator-db.js
?,/partner-instagram/creator-bookmark,False,`${api_url}/partner-instagram/creator-bookmark`,src/service/ig-partner/ig-creator-db.js
?,/partner-instagram/creator-bookmark,False,`${api_url}/partner-instagram/creator-bookmark`,src/service/ig-partner/ig-creator-db.js
?,/partner-instagram/creator-bookmark,False,`${api_url}/partner-instagram/creator-bookmark`,src/service/ig-partner/ig-creator-db.js
?,/partner-instagram/search-creator-bookmark,False,`${api_url}/partner-instagram/search-creator-bookmark`,src/service/ig-partner/ig-creator-db.js
?,/instagram/creator-listup-filters,False,`${api_url}/instagram/creator-listup-filters`,src/service/ig-partner/ig-creator-db.js
?,/instagram/creator-listup-filters,False,`${api_url}/instagram/creator-listup-filters`,src/service/ig-partner/ig-creator-db.js
?,/instagram/creator-listup-filters,False,`${api_url}/instagram/creator-listup-filters`,src/service/ig-partner/ig-creator-db.js
?,/instagram/creator-listup-filters,False,`${api_url}/instagram/creator-listup-filters`,src/service/ig-partner/ig-creator-db.js
POST,/youtube/partner-creator-list-up,False,${api_url}/youtube/partner-creator-list-up,src/service/partner/creator-listup-api.js
POST,/youtube/minimum-value-filter,False,${api_url}/youtube/minimum-value-filter,src/service/partner/creator-listup-api.js
GET,/partner/creator-listup-public-filters,False,${api_url}/partner/creator-listup-public-filters,src/service/partner/creator-listup-api.js
?,/youtube/partner-creator-list-up,False,`${api_url}/youtube/partner-creator-list-up`,src/service/partner/creator-listup-api.js
?,/youtube/minimum-value-filter,False,`${api_url}/youtube/minimum-value-filter`,src/service/partner/creator-listup-api.js
?,/partner/creator-listup-public-filters,False,`${api_url}/partner/creator-listup-public-filters`,src/service/partner/creator-listup-api.js
GET,/partner/creator-bookmark-folder,False,${api_url}/partner/creator-bookmark-folder,src/service/partner/folder-api.js
POST,/partner/creator-bookmark-folder,False,${api_url}/partner/creator-bookmark-folder,src/service/partner/folder-api.js
POST,/partner/creator-bookmark,False,${api_url}/partner/creator-bookmark,src/service/partner/folder-api.js
PUT,/partner/creator-bookmark-folder,False,${api_url}/partner/creator-bookmark-folder,src/service/partner/folder-api.js
DELETE,/partner/creator-bookmark-folder,False,${api_url}/partner/creator-bookmark-folder,src/service/partner/folder-api.js
POST,/partner/search-creator-bookmark,False,${api_url}/partner/search-creator-bookmark,src/service/partner/folder-api.js
POST,/partner/search-creator-bookmark,False,${api_url}/partner/search-creator-bookmark,src/service/partner/folder-api.js
DELETE,/partner/creator-bookmark,False,${api_url}/partner/creator-bookmark,src/service/partner/folder-api.js
PUT,/partner/creator-bookmark,False,${api_url}/partner/creator-bookmark,src/service/partner/folder-api.js
POST,/partner/creator-bookmark-folder-stat,False,${api_url}/partner/creator-bookmark-folder-stat,src/service/partner/folder-api.js
POST,/partner/creator-list-from-brand,False,${api_url}/partner/creator-list-from-brand,src/service/partner/folder-api.js
POST,/partner/creator-bookmark-folder-brand-ranking,False,${api_url}/partner/creator-bookmark-folder-brand-ranking,src/service/partner/folder-api.js
POST,/partner/creator-bookmark-folder-videos-list,False,${api_url}/partner/creator-bookmark-folder-videos-list,src/service/partner/folder-api.js
?,/partner/creator-bookmark-folder,False,`${api_url}/partner/creator-bookmark-folder`,src/service/partner/folder-api.js
?,/partner/creator-bookmark-folder,False,`${api_url}/partner/creator-bookmark-folder`,src/service/partner/folder-api.js
?,/partner/creator-bookmark,False,`${api_url}/partner/creator-bookmark`,src/service/partner/folder-api.js
?,/partner/creator-bookmark-folder,False,`${api_url}/partner/creator-bookmark-folder`,src/service/partner/folder-api.js
?,/partner/creator-bookmark-folder,False,`${api_url}/partner/creator-bookmark-folder`,src/service/partner/folder-api.js
?,/partner/search-creator-bookmark,False,`${api_url}/partner/search-creator-bookmark`,src/service/partner/folder-api.js
?,/partner/search-creator-bookmark,False,`${api_url}/partner/search-creator-bookmark`,src/service/partner/folder-api.js
?,/partner/creator-bookmark,False,`${api_url}/partner/creator-bookmark`,src/service/partner/folder-api.js
?,/partner/creator-bookmark,False,`${api_url}/partner/creator-bookmark`,src/service/partner/folder-api.js
?,/partner/creator-bookmark-folder-stat,False,`${api_url}/partner/creator-bookmark-folder-stat`,src/service/partner/folder-api.js
?,/partner/creator-list-from-brand,False,`${api_url}/partner/creator-list-from-brand`,src/service/partner/folder-api.js
?,/partner/creator-bookmark-folder-brand-ranking,False,`${api_url}/partner/creator-bookmark-folder-brand-ranking`,src/service/partner/folder-api.js
?,/partner/creator-bookmark-folder-videos-list,False,`${api_url}/partner/creator-bookmark-folder-videos-list`,src/service/partner/folder-api.js
POST,/partner/member-list,False,${api_url}/partner/member-list,src/service/partner/member.js
POST,/partner/member,False,${api_url}/partner/member,src/service/partner/member.js
DELETE,/partner/member,False,${api_url}/partner/member,src/service/partner/member.js
POST,/user/link-user-list,False,${api_url}/user/link-user-list,src/service/partner/member.js
POST,/user/link-user,False,${api_url}/user/link-user,src/service/partner/member.js
DELETE,/user/link-user,False,${api_url}/user/link-user,src/service/partner/member.js
?,/partner/member-list,False,`${api_url}/partner/member-list`,src/service/partner/member.js
?,/partner/member,False,`${api_url}/partner/member`,src/service/partner/member.js
?,/partner/member,False,`${api_url}/partner/member`,src/service/partner/member.js
?,/user/link-user-list,False,`${api_url}/user/link-user-list`,src/service/partner/member.js
?,/user/link-user,False,`${api_url}/user/link-user`,src/service/partner/member.js
?,/user/link-user,False,`${api_url}/user/link-user`,src/service/partner/member.js
POST,/partner/tracked-ads,False,${api_url}/partner/tracked-ads,src/service/partner/comment-api.js
PUT,/partner/tracked-ads,False,${api_url}/partner/tracked-ads,src/service/partner/comment-api.js
POST,/partner/tracked-ads-list,False,${api_url}/partner/tracked-ads-list,src/service/partner/comment-api.js
DELETE,/partner/tracked-ads,False,${api_url}/partner/tracked-ads,src/service/partner/comment-api.js
GET,/partner/tracked-ads-brand-list/:PARAM,False,${api_url}/partner/tracked-ads-brand-list/${tracked_ad_folder_id},src/service/partner/comment-api.js
GET,/partner/global-tracked-ad-top-channel,False,${api_url}/partner/global-tracked-ad-top-channel,src/service/partner/comment-api.js
GET,/partner/tracked-ads-product-list/:PARAM,False,${api_url}/partner/tracked-ads-product-list/${tracked_ad_folder_id},src/service/partner/comment-api.js
GET,/partner/tags,False,${api_url}/partner/tags,src/service/partner/comment-api.js
POST,/partner/tags,False,${api_url}/partner/tags,src/service/partner/comment-api.js
DELETE,/partner/tags,False,${api_url}/partner/tags,src/service/partner/comment-api.js
GET,/partner/tracked-ad-evolution/:PARAM,False,${api_url}/partner/tracked-ad-evolution/${tracked_ad_id},src/service/partner/comment-api.js
POST,/partner/tracked-ad-comments,False,${api_url}/partner/tracked-ad-comments,src/service/partner/comment-api.js
GET,/partner/tracked-ad-folder,False,${api_url}/partner/tracked-ad-folder,src/service/partner/comment-api.js
GET,/partner/tracked-ad-folder-stat/:PARAM,False,${api_url}/partner/tracked-ad-folder-stat/${id},src/service/partner/comment-api.js
GET,/partner/tracked-ad-folder-stat-evolution/:PARAM,False,${api_url}/partner/tracked-ad-folder-stat-evolution/${id},src/service/partner/comment-api.js
POST,/partner/tracked-ad-folder,False,${api_url}/partner/tracked-ad-folder,src/service/partner/comment-api.js
PUT,/partner/tracked-ad-folder,False,${api_url}/partner/tracked-ad-folder,src/service/partner/comment-api.js
DELETE,/partner/tracked-ad-folder,False,${api_url}/partner/tracked-ad-folder,src/service/partner/comment-api.js
POST,/partner/tracked-ad-folder-search-comment,False,${api_url}/partner/tracked-ad-folder-search-comment,src/service/partner/comment-api.js
GET,/partner/tracked-ad-folder-keywords/:PARAM,False,${api_url}/partner/tracked-ad-folder-keywords/${id},src/service/partner/comment-api.js
POST,/partner/tracked-ad-folder-keywords,False,${api_url}/partner/tracked-ad-folder-keywords,src/service/partner/comment-api.js
DELETE,/partner/tracked-ad-folder-keywords,False,${api_url}/partner/tracked-ad-folder-keywords,src/service/partner/comment-api.js
GET,/partner/global-tracked-ad-folder-stat,False,${api_url}/partner/global-tracked-ad-folder-stat,src/service/partner/comment-api.js
POST,/partner/partner-team-brand,False,${api_url}/partner/partner-team-brand,src/service/partner/comment-api.js
GET,/partner/partner-team-brand,False,${api_url}/partner/partner-team-brand,src/service/partner/comment-api.js
DELETE,/partner/partner-team-brand,False,${api_url}/partner/partner-team-brand,src/service/partner/comment-api.js
POST,/partner/global-tracked-ad-by-brand,False,${api_url}/partner/global-tracked-ad-by-brand,src/service/partner/comment-api.js
POST,/partner/tracked-ad-ai-add,False,${api_url}/partner/tracked-ad-ai-add,src/service/partner/comment-api.js
?,/partner/tracked-ads,False,`${api_url}/partner/tracked-ads`,src/service/partner/comment-api.js
?,/partner/tracked-ads,False,`${api_url}/partner/tracked-ads`,src/service/partner/comment-api.js
?,/partner/tracked-ads-list,False,`${api_url}/partner/tracked-ads-list`,src/service/partner/comment-api.js
?,/partner/tracked-ads,False,`${api_url}/partner/tracked-ads`,src/service/partner/comment-api.js
?,/partner/tracked-ads-brand-list/:PARAM,False,`${api_url}/partner/tracked-ads-brand-list/${tracked_ad_folder_id}`,src/service/partner/comment-api.js
?,/partner/global-tracked-ad-top-channel,False,`${api_url}/partner/global-tracked-ad-top-channel`,src/service/partner/comment-api.js
?,/partner/tracked-ads-product-list/:PARAM,False,`${api_url}/partner/tracked-ads-product-list/${tracked_ad_folder_id}`,src/service/partner/comment-api.js
?,/partner/tags,False,`${api_url}/partner/tags`,src/service/partner/comment-api.js
?,/partner/tags,False,`${api_url}/partner/tags`,src/service/partner/comment-api.js
?,/partner/tags,False,`${api_url}/partner/tags`,src/service/partner/comment-api.js
?,/partner/tracked-ad-evolution/:PARAM,False,`${api_url}/partner/tracked-ad-evolution/${tracked_ad_id}`,src/service/partner/comment-api.js
?,/partner/tracked-ad-comments,False,`${api_url}/partner/tracked-ad-comments`,src/service/partner/comment-api.js
?,/partner/tracked-ad-folder,False,`${api_url}/partner/tracked-ad-folder`,src/service/partner/comment-api.js
?,/partner/tracked-ad-folder-stat/:PARAM,False,`${api_url}/partner/tracked-ad-folder-stat/${id}`,src/service/partner/comment-api.js
?,/partner/tracked-ad-folder-stat-evolution/:PARAM,False,`${api_url}/partner/tracked-ad-folder-stat-evolution/${id}`,src/service/partner/comment-api.js
?,/partner/tracked-ad-folder,False,`${api_url}/partner/tracked-ad-folder`,src/service/partner/comment-api.js
?,/partner/tracked-ad-folder,False,`${api_url}/partner/tracked-ad-folder`,src/service/partner/comment-api.js
?,/partner/tracked-ad-folder,False,`${api_url}/partner/tracked-ad-folder`,src/service/partner/comment-api.js
?,/partner/tracked-ad-folder-search-comment,False,`${api_url}/partner/tracked-ad-folder-search-comment`,src/service/partner/comment-api.js
?,/partner/tracked-ad-folder-keywords/:PARAM,False,`${api_url}/partner/tracked-ad-folder-keywords/${id}`,src/service/partner/comment-api.js
?,/partner/tracked-ad-folder-keywords,False,`${api_url}/partner/tracked-ad-folder-keywords`,src/service/partner/comment-api.js
?,/partner/tracked-ad-folder-keywords,False,`${api_url}/partner/tracked-ad-folder-keywords`,src/service/partner/comment-api.js
?,/partner/global-tracked-ad-folder-stat,False,`${api_url}/partner/global-tracked-ad-folder-stat`,src/service/partner/comment-api.js
?,/partner/partner-team-brand,False,`${api_url}/partner/partner-team-brand`,src/service/partner/comment-api.js
?,/partner/partner-team-brand,False,`${api_url}/partner/partner-team-brand`,src/service/partner/comment-api.js
?,/partner/partner-team-brand,False,`${api_url}/partner/partner-team-brand`,src/service/partner/comment-api.js
?,/partner/global-tracked-ad-by-brand,False,`${api_url}/partner/global-tracked-ad-by-brand`,src/service/partner/comment-api.js
?,/partner/tracked-ad-ai-add,False,`${api_url}/partner/tracked-ad-ai-add`,src/service/partner/comment-api.js
POST,/partner/datalab,False,${api_url}/partner/datalab,src/service/partner/datalab-api.js
GET,/partner/datalab,False,${api_url}/partner/datalab,src/service/partner/datalab-api.js
POST,/search/channels/simple,False,${api_url}/search/channels/simple,src/service/partner/datalab-api.js
POST,/partner/datalab-message,False,${api_url}/partner/datalab-message,src/service/partner/datalab-api.js
GET,/partner/datalab-message/:PARAM,False,${api_url}/partner/datalab-message/${id},src/service/partner/datalab-api.js
POST,/partner/datalab-file-search,False,${api_url}/partner/datalab-file-search,src/service/partner/datalab-api.js
GET,/partner/datalab-left,False,${api_url}/partner/datalab-left,src/service/partner/datalab-api.js
?,/partner/datalab,False,`${api_url}/partner/datalab`,src/service/partner/datalab-api.js
?,/partner/datalab,False,`${api_url}/partner/datalab`,src/service/partner/datalab-api.js
?,/search/channels/simple,False,`${api_url}/search/channels/simple`,src/service/partner/datalab-api.js
?,/partner/datalab-message,False,`${api_url}/partner/datalab-message`,src/service/partner/datalab-api.js
?,/partner/datalab-message/:PARAM,False,`${api_url}/partner/datalab-message/${id}`,src/service/partner/datalab-api.js
?,/partner/datalab-file-search,False,`${api_url}/partner/datalab-file-search`,src/service/partner/datalab-api.js
?,/partner/datalab-left,False,`${api_url}/partner/datalab-left`,src/service/partner/datalab-api.js
GET,/brand/info/:PARAM,False,${api_url}/brand/info/${id},src/service/report/brand-api.js
GET,/brand/can-access-brand-report/:PARAM,False,${api_url}/brand/can-access-brand-report/${brand_name},src/service/report/brand-api.js
