channel_id,channel_title,video_id,video_url,ads_yn,subscribers,views,likes,comments,video_title,publishDate,brand_name,matched_keyword,updated_at
UCP1bftsnaFPO0YoDYqgNCSA,은미방Eunmibang,e1w2PwH_OBc,https://www.youtube.com/watch?v=e1w2PwH_OBc,0,1550,891,6,0,(광고) 메디큐브 PDRN 핑크 콜라겐 겔 마스크 💗,2026-03-20,LG생활건강,,2026-04-28T00:00:00.000000
UCkLbyx7Un3yN359hKXKYDCA,박왜앵 waeang,mRXKA5aCZM8,https://www.youtube.com/watch?v=mRXKA5aCZM8,0,669,1500,0,0,콜라겐팩으로 피부 좋아질까? #광고 #메디큐브 #콜라겐팩,2026-03-23,LG생활건강,,2026-04-28T00:00:00.000000
UCv2elfnDe8QqdLg219wlWHA,세나,g0iOhtzPZoA,https://www.youtube.com/watch?v=g0iOhtzPZoA,0,300,5500,13,1,부스터프로가 업그레이드됐다고?! 부스터프로X2 써봄!!,2026-03-23,LG생활건강,홈케어,2026-04-28T00:00:00.000000
UCJUKgdi5lCQIzog55pCevIA,하늘과 배당,VRluh69nNZI,https://www.youtube.com/watch?v=VRluh69nNZI,0,285,1200,4,1,🫧오프날 메디큐브와 함께,2026-04-14,LG생활건강,,2026-04-28T00:00:00.000000
UCVyh4vbrB5cWnQWWAvGSinw,낌다,fkt7mFpQWCQ,https://www.youtube.com/watch?v=fkt7mFpQWCQ,0,274,1200,7,1,[Vlog] 입사하고 싶던 대기업에서 먼저 연락이 왔어요 (feat.백수탈출),2026-04-01,LG생활건강,,2026-04-28T00:00:00.000000
UCA_gbEJjpoO8qpf7hpyW0rA,사하라,9R8z7v1zV2w,https://www.youtube.com/watch?v=9R8z7v1zV2w,0,199,1100,2,0,썩은 안색 회복기 [메디큐브 편] #shorts,2026-03-26,LG생활건강,,2026-04-28T00:00:00.000000
UCj4C2AquQ1yrZ-70JN1xBTw,팡지니진휘 ,abVqD2XwhTQ,https://www.youtube.com/watch?v=abVqD2XwhTQ,0,120,342,3,0,메디큐브 콜라겐 나이트 랩핑 마스크 사용법🩷,2026-04-02,LG생활건강,,2026-04-28T00:00:00.000000
UCQ5XA58BhMpulMECLydOAxg,직장인 하루일기,VjlHEpi75ls,https://www.youtube.com/watch?v=VjlHEpi75ls,0,111,1700,3,0,아침에 바빠도 꼭 화장하는 이유,2026-03-20,LG생활건강,,2026-04-28T00:00:00.000000
UCnekLiljel-Px4ClMC7b3mg,회사원A,IivLJg2NEMI,https://www.youtube.com/watch?v=IivLJg2NEMI,0,1310000,116969,1596,159,❌보정❌리뉴얼 라네즈 네오 쿠션이 지속력 100시간 간대서⏰️4K캠 들고 무박2일 했슴다,2026-04-04,LG생활건강,,2026-04-28T00:00:00.000000
UCgCxYP5uSCNyFTV-PEbKhew,Heejoo 희주,tyLfNryeSaI,https://www.youtube.com/watch?v=tyLfNryeSaI,0,772000,218493,0,30,립 뭐예요? 핀터레스트 걸 메이크업 ࿐🎀 립따 무조건 당하는 유리알 광택 립 추천!,2026-03-31,LG생활건강,,2026-04-28T00:00:00.000000
UCO-7CJCtOqw1yqh3y8owGfg,헤이즐 Heizle,KaUyiAAOxlI,https://www.youtube.com/watch?v=KaUyiAAOxlI,0,648000,125259,0,21,라네즈가 또 일냈다..! 물먹 립틴트 이것 만한거 없어요.. 최애 틴트 등극!!💕💕(Eng),2026-04-06,LG생활건강,,2026-04-28T00:00:00.000000
UCUrCIBJ3ScRAOLgPElscZqA,INBORA인보라,wp5L6ZzuRyY,https://www.youtube.com/watch?v=wp5L6ZzuRyY,0,536000,38292,568,49,"쿠션..제발 이렇게 쓰지마요😭어떤 쿠션이든 들뜸없이 지속력200% 바르는법‼️(베이스 실수, 제형 호수 궁합 추천, 바르는 꿀팁등)ㅣ인보라INBORA",2026-04-12,LG생활건강,,2026-04-28T00:00:00.000000
UCSx-2fuyotB8WA8KytyhACg,오션 OCEAN,SMLFLlp7NVw,https://www.youtube.com/watch?v=SMLFLlp7NVw,0,282000,260000,1512,54,여러분 저 방송 출연했어요옥!!!!!,2026-04-12,LG생활건강,,2026-04-28T00:00:00.000000
UCSx-2fuyotB8WA8KytyhACg,오션 OCEAN,k6NIzDHF7rk,https://www.youtube.com/watch?v=k6NIzDHF7rk,0,282000,24521,291,213,라네즈 네오쿠션 그냥 사지마세요‼️ 더 매트&더 글로우 2가지 타입 4K 꼼꼼리뷰 필수시청👀 ( 모공 지성&요철 건성 타입별 테스트ㅣ지속력&다크닝🤔ㅣ구버전 컬러 비교 ),2026-03-31,LG생활건강,스킨케어,2026-04-28T00:00:00.000000
UCmPkZXhVfyLLWyHQM-l_KqA,bbomni 뽐니,-27SP2L9MKE,https://www.youtube.com/watch?v=-27SP2L9MKE,0,229000,15725,222,37,🔥라네즈 신상쿠션 개봉박두🔥핫한 프리랜서 메이크업 아티스트 뮤뮤쌤한테 메이크업 받아봄,2026-03-22,LG생활건강,,2026-04-28T00:00:00.000000
UCBlIcpkzSdcmp5G0XS7UsZA,담쓰 Dams Beauty,bcXeR243UHA,https://www.youtube.com/watch?v=bcXeR243UHA,0,211000,28195,264,27,모공 있어도 괜찮아 💕라네즈 네오쿠션 더 글로우💕 피부결 예뻐보이는 쿠션 추천해요! [cc],2026-03-31,LG생활건강,,2026-04-28T00:00:00.000000
UClsaLJyAdDlXjyAizmKt-1Q,민제 meenje,vCDow0JUoqc,https://www.youtube.com/watch?v=vCDow0JUoqc,0,165000,23000,402,29,아오이유우st🍑 복숭아 클린걸 #메이크업,2026-04-05,LG생활건강,,2026-04-28T00:00:00.000000
UCGN0_2kvsOwdwbJq5q3SVGQ,각각의 사연,nMT0L-eAvXA,https://www.youtube.com/watch?v=nMT0L-eAvXA,0,131000,13000,297,5,집으로 열쇠와 함께 신기한 물건이 배달왔다.,2026-03-23,LG생활건강,,2026-04-28T00:00:00.000000
UCrNISLWm4d6SRf8AUjoGm1g,미니피 minniep,-ofnHY2Zew8,https://www.youtube.com/watch?v=-ofnHY2Zew8,0,109000,37978,1008,124,없던 분위기도 생기는 습관들..🧴단단한 내면 치트키 | 자신감 있게 말하는 법 | 깔끔한 이미지,2026-04-07,LG생활건강,스킨케어,2026-04-28T00:00:00.000000
UC0awE5h5rIOFh52li-lZObg,하영필름 shyfilms,RrsujLpI-3s,https://www.youtube.com/watch?v=RrsujLpI-3s,0,67000,5600,100,1,요즘 난리 났다는 올영 괴물신상립 ㄷㄷㄷ,2026-04-06,LG생활건강,보습,2026-04-28T00:00:00.000000
UCeMVG_xsUh7wJEHAic4G4AA,쥬바비,CiQIS0LUYjU,https://www.youtube.com/watch?v=CiQIS0LUYjU,0,61200,27000,274,9,뷰티과 코덕의 입술 땐!!!땐!!! 해지는 틴트 보여줄게💋❤️‍🔥,2026-04-11,LG생활건강,,2026-04-28T00:00:00.000000
UCAzbl-HcJdvFy6oVRmJJQ1A,장윤슬 Jang Yoonseul,QvrAl8g9qaA,https://www.youtube.com/watch?v=QvrAl8g9qaA,0,60400,8700,137,10,요즘 쓰는 몽글몽글 뽀용 피부 필터 알려줄게☁️,2026-04-03,LG생활건강,,2026-04-28T00:00:00.000000
UC8D8Zn4iOnfng75AffMRuPg,"하이영Hi, Young",cBwarKSQvMw,https://www.youtube.com/watch?v=cBwarKSQvMw,0,55400,14000,143,2,4월 올영에서 꼭 사야될 신상템..!🛍️,2026-04-01,LG생활건강,,2026-04-28T00:00:00.000000
UCqxtyL5WX9bvnXdpcWA9yzw,HANE 하네,bFCyLOH0ixE,https://www.youtube.com/watch?v=bFCyLOH0ixE,0,54100,21000,204,10,립케어 맛집이 작정하고 틴트를 만들면 어떨까..?💋 #라네즈 신상 주스팝 박스립틴트 리뷰 🎧🧃 #shorts,2026-04-06,LG생활건강,,2026-04-28T00:00:00.000000
UC7R377JtSnWUAH3bIDX3mZw,프랑수아 FRANSUA,ahFe3ImbV6k,https://www.youtube.com/watch?v=ahFe3ImbV6k,0,52700,1400,8,1,운동을 해도 안 무너지는 쿠션이 있다…?,2026-04-13,LG생활건강,,2026-04-28T00:00:00.000000
UCYdYEVp2t0zD5xJu0hKWAgw,조말랭Jomalraeng,jFOqkBufR4k,https://www.youtube.com/watch?v=jFOqkBufR4k,0,19000,130000,616,36,커버력 도랏는데..? 지성피부 쿠션 추천🔥 #올영추천템,2026-04-12,LG생활건강,,2026-04-28T00:00:00.000000
UCmV6YFTsQZ9_TK7kzrguFpA,오늘영,HEhks3NqPIc,https://www.youtube.com/watch?v=HEhks3NqPIc,0,16500,3500,0,3,내 퍼스널컬러를 차자서•• (feat. 올영틴트 추천),2026-04-10,LG생활건강,보습,2026-04-28T00:00:00.000000
UChLr0rJAhEZZTUKT577QECA,스테리 starry,iMgoUQ4N180,https://www.youtube.com/watch?v=iMgoUQ4N180,0,15100,2200,9,1,네오쿠션 더 매트 출시🕶️🤍💭,2026-04-01,LG생활건강,,2026-04-28T00:00:00.000000
UCZ-qOijZTB-rZRFkv2sJppA,옐라미Yelrami,4Dz0Aa0t34s,https://www.youtube.com/watch?v=4Dz0Aa0t34s,0,10900,4400,25,1,색조덕후의 색조잘받는 쿠션 고르는팁&제품천🤫❤️✨ #쿠션추천 #쿠션#모공커버 #커버쿠션 #올리브영#올리브영쿠션 #올리브영추천템#올영추천템 #라네즈네오쿠션 #쿠션팩트 #쿠션추천,2026-03-23,LG생활건강,스킨케어,2026-04-28T00:00:00.000000
UCkWDyNmU0TqhvD0g7yC5r2g,수수한 susuhan,49PyUKllBe0,https://www.youtube.com/watch?v=49PyUKllBe0,0,10300,7800,105,46,🚨(광고) 이별 후에 ‘이런 행동’ 절대 하지마!!🚨 | #연애 #이별 #메이크업 #쿠션추천,2026-04-15,LG생활건강,,2026-04-28T00:00:00.000000
UCvD7HYdnFzBXaicx3LxRvCw,대신사주는또아,HzR2PgcGKQY,https://www.youtube.com/watch?v=HzR2PgcGKQY,0,1300,1800,11,0,🔥4월 올리브영 존예 신상 립 틴트 등장!ㅣ올리브영 립추천템,2026-04-02,LG생활건강,보습,2026-04-28T00:00:00.000000
UC2bN1vE7esxNXhBSYIHzQwg,은하루,ObWwvzkwO4k,https://www.youtube.com/watch?v=ObWwvzkwO4k,0,94300,20000,203,13,코스트코 가면 꼭 사야할 따끈한 4월 신상과 꿀템 4가지 #코스트코추천템,2026-04-18,LG생활건강,,2026-04-28T00:00:00.000000
UC8-Waog35DgpfveQcw6U5cg,코스트빠,LUF5-M4r0og,https://www.youtube.com/watch?v=LUF5-M4r0og,0,12300,6100,17,1,코스트코에 드디어 들어왔어요! 기다리고 기다렸어요 #코스트코정보,2026-04-17,LG생활건강,,2026-04-28T00:00:00.000000
