app,http_methods,url_path,view_ref,view_kind,view_file,tables_touched,table_count
partner,POST,/partner/search-creator-bookmark,PartnerSearchCreatorBookmarkView,CBV,partner/views.py,ugwanggi_partner_creator_bookmark|users_ugwanggi,2
partner,GET,/partner/has-to-chose-team,HasToChoseTeamView,CBV,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,3
partner,POST,/partner/join-team,JoinTeamView,CBV,partner/views.py,ugwanggi_partner_team|users_ugwanggi,2
partner,GET,/partner/position-list,PositionListView,CBV,partner/views.py,users_ugwanggi,1
partner,DELETE|GET|POST|PUT,/partner/datalab,PartnerDatalabView,CBV,partner/views.py,ugwanggi_partner_datalab|ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_partners|users_ugwanggi|youtuber_info,6
partner,DELETE|GET|POST|PUT,/partner/datalab-message/<int:datalab_id>,PartnerDatalabMessageView,CBV,partner/views.py,ugwanggi_partner_datalab|ugwanggi_partner_datalab_file|ugwanggi_partner_datalab_message|ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,6
partner,DELETE|GET|POST|PUT,/partner/datalab-message,PartnerDatalabMessageView,CBV,partner/views.py,ugwanggi_partner_datalab|ugwanggi_partner_datalab_file|ugwanggi_partner_datalab_message|ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,6
partner,POST,/partner/datalab-file-search,PartnerDatalabFileSearchView,CBV,partner/views.py,ugwanggi_partner_datalab|ugwanggi_partner_datalab_file|ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,5
partner,DELETE|GET|POST|PUT,/partner/creator-listup-filters,CreatorListupFilterView,CBV,partner/views.py,ugwanggi_creator_listup_filter|ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,4
partner,GET,/partner/creator-listup-public-filters,CreatorListupPublicFilterView,CBV,partner/views.py,ugwanggi_creator_listup_filter,1
partner,GET,/partner/get-creator-listup-filters/<int:creator_listup_filter_id>,GetCreatorListupFilterView,CBV,partner/views.py,ugwanggi_creator_listup_filter|ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,4
partner,GET,/partner/datalab-left,DatalabLeftView,CBV,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,3
partner,POST,/partner/creator-bookmark-folder-videos-list,CreatorBookmarkFolderVideosListView,CBV,partner/views.py,brand|brand_logo|ugwanggi_partner_creator_bookmark|users_ugwanggi,4
partner,POST,/partner/creator-bookmark-folder-brand-ranking,CreatorBookmarkFolderBrandRankingView,CBV,partner/views.py,brand|brand_logo|ugwanggi_partner_creator_bookmark|users_ugwanggi,4
partner,POST,/partner/creator-bookmark-folder-stat,CreatorBookmarkFolderStatView,CBV,partner/views.py,brand|brand_logo|ugwanggi_partner_creator_bookmark|users_ugwanggi|youtuber_info,5
partner,POST,/partner/creator-list-from-brand,CreatorListFromBrandView,CBV,partner/views.py,brand|ugwanggi_partner_creator_bookmark|users_ugwanggi|youtuber_info,4
partner,DELETE|POST|PUT,/partner/tracked-ads,TrackedAdView,CBV,partner/views.py,YT_video_lists|YT_video_view_trend|brand_logo|ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_tracked_ad|ugwanggi_tracked_ad_folder|ugwanggi_tracked_ad_stat|users_ugwanggi,9
partner,POST,/partner/tracked-ads-list,TrackedAdListView,CBV,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,3
partner,DELETE|GET|POST,/partner/tags,PartnerTeamTagView,CBV,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_partner_team_tag|users_ugwanggi,4
partner,GET,/partner/tracked-ads-brand-list/<int:tracked_ad_folder_id>,PartnerTrackedAdBrandListView,CBV,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_tracked_ad|users_ugwanggi,4
partner,GET,/partner/tracked-ads-product-list/<int:tracked_ad_folder_id>,PartnerTrackedAdProductListView,CBV,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_tracked_ad|users_ugwanggi,4
partner,GET,/partner/tracked-ad-evolution/<int:tracked_ad_id>,TrackedAdEvolutionView,CBV,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_tracked_ad|ugwanggi_tracked_ad_stat|users_ugwanggi,5
partner,POST,/partner/tracked-ad-comments,TrackedAdCommentsView,CBV,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_tracked_ad|users_ugwanggi,4
partner,DELETE|GET|POST|PUT,/partner/tracked-ad-folder,TrackedAdFolderView,CBV,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_tracked_ad|ugwanggi_tracked_ad_folder|users_ugwanggi,5
partner,GET,/partner/tracked-ad-folder-stat/<int:tracked_ad_folder_id>,TrackedAdFolderStatView,CBV,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_tracked_ad_folder|users_ugwanggi,4
partner,GET,/partner/tracked-ad-folder-stat-evolution/<int:tracked_ad_folder_id>,TrackedAdFolderStatEvolutionView,CBV,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_tracked_ad_folder|ugwanggi_tracked_ad_folder_stat|users_ugwanggi,5
partner,DELETE|GET|POST,/partner/public-tracked-ad-folder/<int:tracked_ad_folder_id>,PublicTrackedAdFolderView,CBV,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_public_tracked_ad_folder|ugwanggi_tracked_ad_folder|users_ugwanggi,5
partner,DELETE|GET|POST,/partner/public-tracked-ad-folder,PublicTrackedAdFolderView,CBV,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_public_tracked_ad_folder|ugwanggi_tracked_ad_folder|users_ugwanggi,5
partner,POST,/partner/public-tracked-ads-list,PublicTrackedAdListView,CBV,partner/views.py,ugwanggi_public_tracked_ad_folder,1
partner,GET,/partner/public-tracked-ads-brand-list/<str:public_tracked_ad_folder_id>,PublicPartnerTrackedAdBrandListView,CBV,partner/views.py,ugwanggi_public_tracked_ad_folder|ugwanggi_tracked_ad,2
partner,GET,/partner/public-tracked-ads-product-list/<str:public_tracked_ad_folder_id>,PublicPartnerTrackedAdProductListView,CBV,partner/views.py,ugwanggi_public_tracked_ad_folder|ugwanggi_tracked_ad,2
partner,GET,/partner/public-tracked-ad-evolution/<str:public_tracked_ad_folder_id>/<int:tracked_ad_id>,PublicTrackedAdEvolutionView,CBV,partner/views.py,ugwanggi_public_tracked_ad_folder|ugwanggi_tracked_ad|ugwanggi_tracked_ad_stat,3
partner,POST,/partner/public-tracked-ad-comments,PublicTrackedAdCommentsView,CBV,partner/views.py,ugwanggi_public_tracked_ad_folder|ugwanggi_tracked_ad,2
partner,GET,/partner/public-tracked-ad-folder-stat/<str:public_tracked_ad_folder_id>,PublicTrackedAdFolderStatView,CBV,partner/views.py,ugwanggi_public_tracked_ad_folder,1
partner,GET,/partner/public-tracked-ad-folder-stat-evolution/<str:public_tracked_ad_folder_id>,PublicTrackedAdFolderStatEvolutionView,CBV,partner/views.py,ugwanggi_public_tracked_ad_folder|ugwanggi_tracked_ad_folder_stat,2
partner,GET,/partner/tags/<str:public_tracked_ad_folder_id>,PublicPartnerTeamTagView,CBV,partner/views.py,ugwanggi_partner_team_tag|ugwanggi_public_tracked_ad_folder|ugwanggi_tracked_ad,3
partner,POST,/partner/tracked-ad-folder-search-comment,TrackedAdFolderSearchCommentView,CBV,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_tracked_ad|ugwanggi_tracked_ad_comment|ugwanggi_tracked_ad_folder|users_ugwanggi,6
partner,DELETE|GET|POST,/partner/tracked-ad-folder-keywords/<int:tracked_ad_folder_id>,TrackedAdFolderKeywordView,CBV,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_tracked_ad_folder|ugwanggi_tracked_ad_folder_keyword|users_ugwanggi,5
partner,DELETE|GET|POST,/partner/tracked-ad-folder-keywords,TrackedAdFolderKeywordView,CBV,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_tracked_ad_folder|ugwanggi_tracked_ad_folder_keyword|users_ugwanggi,5
partner,GET,/partner/global-tracked-ad-folder-stat,GlobalTrackedAdFolderStatView,CBV,partner/views.py,ugwanggi_partner_team_link|ugwanggi_tracked_ad|ugwanggi_tracked_ad_folder|users_ugwanggi,4
partner,DELETE|GET|POST,/partner/partner-team-brand,PartnerTeamBrandView,CBV,partner/views.py,ugwanggi_partner_team_brand|ugwanggi_partner_team_link|users_ugwanggi,3
partner,POST,/partner/global-tracked-ad-by-brand,GlobalTrackedAdByBrandView,CBV,partner/views.py,brand|brand_logo|ugwanggi_partner_team_link|ugwanggi_tracked_ad|users_ugwanggi,5
partner,GET,/partner/global-tracked-ad-top-channel,GlobalTrackedAdTopChannelView,CBV,partner/views.py,ugwanggi_partner_team_link|ugwanggi_tracked_ad|ugwanggi_tracked_ad_folder|users_ugwanggi,4
partner,POST,/partner/tracked-ad-ai-add,TrackedAdAIAddView,CBV,partner/views.py,YT_video_lists|YT_video_lists_detail|brand_logo|ugwanggi_partner_team_link|ugwanggi_tracked_ad|ugwanggi_tracked_ad_folder|users_ugwanggi,7
partner,GET,/partner/test,TestView,CBV,partner/views.py,ugwanggi_tracked_ad,1
partner_admin,GET,/partner_admin/tracked-ads-brand-list/<int:tracked_ad_folder_id>,PartnerAdminTrackedAdBrandListView,CBV,partner_admin/views.py,ugwanggi_tracked_ad|users_ugwanggi,2
partner_admin,GET,/partner_admin/tracked-ads-product-list/<int:tracked_ad_folder_id>,PartnerAdminTrackedAdProductListView,CBV,partner_admin/views.py,ugwanggi_tracked_ad|users_ugwanggi,2
partner_admin,GET,/partner_admin/tracked-ad-evolution/<int:tracked_ad_id>,AdminTrackedAdEvolutionView,CBV,partner_admin/views.py,ugwanggi_tracked_ad|ugwanggi_tracked_ad_stat|users_ugwanggi,3
partner_admin,POST,/partner_admin/tracked-ad-comments,AdminTrackedAdCommentsView,CBV,partner_admin/views.py,ugwanggi_tracked_ad|ugwanggi_tracked_ad_comment|users_ugwanggi,3
partner_admin,DELETE|GET|POST|PUT,/partner_admin/tracked-ad-folder,AdminTrackedAdFolderView,CBV,partner_admin/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_tracked_ad|ugwanggi_tracked_ad_folder|users_ugwanggi,5
partner_admin,GET,/partner_admin/tracked-ad-folder-stat/<int:tracked_ad_folder_id>,AdminTrackedAdFolderStatView,CBV,partner_admin/views.py,ugwanggi_tracked_ad|ugwanggi_tracked_ad_folder|ugwanggi_tracked_ad_folder_stat|users_ugwanggi,4
partner_admin,GET,/partner_admin/tracked-ad-folder-stat-evolution/<int:tracked_ad_folder_id>,AdminTrackedAdFolderStatEvolutionView,CBV,partner_admin/views.py,ugwanggi_tracked_ad_folder|ugwanggi_tracked_ad_folder_stat|users_ugwanggi,3
partner_instagram,DELETE|GET|POST|PUT,/partner-instagram/creator-bookmark-folder,PartnerInstagramCreatorBookmarkFolderView,CBV,partner_instagram/views.py,ingwanggi_partner_creator_bookmark|ingwanggi_partner_creator_bookmark_folder|ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,5
partner_instagram,DELETE|POST|PUT,/partner-instagram/creator-bookmark,PartnerInstagramCreatorBookmarkView,CBV,partner_instagram/views.py,ingwanggi_partner_creator_bookmark|ingwanggi_partner_creator_bookmark_folder|instagram_user|ugwanggi_partner_team_link|users_ugwanggi,5
partner_instagram,POST,/partner-instagram/search-creator-bookmark,PartnerInstagramSearchCreatorBookmarkView,CBV,partner_instagram/views.py,ingwanggi_partner_creator_bookmark|ingwanggi_partner_creator_bookmark_folder|ugwanggi_partner_team_link|users_ugwanggi,4
preview,GET,/preview/express-ad-slot,ExpressAdSLotPreviewView,CBV,preview/views.py,,0
preview,GET,/preview/brand-rank,BrandRankView,CBV,preview/views.py,brand|brand_logo,2
preview,GET,/preview/channel-rank,ChannelRankView,CBV,preview/views.py,YT_ugwanggi_rising_star|youtuber_info,2
preview,POST,/preview/sponsored-videos,SponsoredVideosView,CBV,preview/views.py,YT_video_content_class_track|brand|brand_logo,3
preview,GET,/preview/sponsored-videos-categories,SponsoredVideosCategoriesView,CBV,preview/views.py,,0
preview,POST,/preview/bumper-videos,BumperVideosView,CBV,preview/views.py,YT_bumper_ad|brand_logo,2
preview,GET,/preview/bumper-videos-categories,BumperVideosCategoriesView,CBV,preview/views.py,YT_bumper_ad|brand_logo,2
search,POST,/search/videos,SearchVideosViews,CBV,search/views.py,YT_video_lists,1
search,POST,/search/videos/keywords,SearchVideosKeywordsViews,CBV,search/views.py,,0
search,POST,/search/channels,SearchChannelsViews,CBV,search/views.py,,0
search,POST,/search/channels/simple,SimpleChannelSearchView,CBV,search/views.py,instagram_user|youtuber_info,2
search,POST,/search/brands/simple,SimpleBrandSearchView,CBV,search/views.py,brand_logo|youtuber_info,2
search,POST,/search/channel-videos,SearchChannelVideosViews,CBV,search/views.py,YT_video_lists,1
search,POST,/search/youtube,YoutubeSearchViews,CBV,search/views.py,users_ugwanggi,1
search,POST,/search/creators,CreatorSearchViews,CBV,search/views.py,brand|youtuber_info,2
search,POST,/search/brand,BrandSearchViews,CBV,search/views.py,brand|brand_logo|youtuber_info,3
search,POST,/search/brand-videos,BrandVideosSearchViews,CBV,search/views.py,,0
search,POST,/search/brand-sponsored-channel,BrandSponsoredChannelView,CBV,search/views.py,users_ugwanggi|youtuber_info,2
search,POST,/search/bumper-ad,BumperAdSearchView,CBV,search/views.py,YT_bumper_ad|brand_logo,2
search,POST,/search/sponsored-video,SponsoredVideoSearchView,CBV,search/views.py,brand|brand_logo|youtuber_info,3
search,POST,/search/brand-bumper-ad,BrandBumperAdView,CBV,search/views.py,YT_bumper_ad,1
search,POST,/search/top-sponsored-video,TopSponsoredVideoView,CBV,search/views.py,brand|brand_logo|youtuber_info,3
search,POST,/search/top-sponsored-brand,TopSponsoredBrandView,CBV,search/views.py,brand|brand_logo,2
search,POST,/search/top-sponsored-brand-by-engagement,TopSponsoredBrandByEngagementView,CBV,search/views.py,brand|brand_logo,2
search,POST,/search/top-sponsored-brand-by-budget,TopSponsoredBrandByBudgetView,CBV,search/views.py,brand|brand_logo,2
search,POST,/search/top-sponsored-brand-by-cpv,TopSponsoredBrandByCPVView,CBV,search/views.py,brand|brand_logo,2
search,POST,/search/top-sponsored-brand-by-views,TopSponsoredBrandByViewsView,CBV,search/views.py,brand|brand_logo,2
search,POST,/search/top-sponsored-videos-by-cpv,TopSponsoredVideosByCPVView,CBV,search/views.py,brand|brand_logo,2
search,POST,/search/top-sponsored-channel-by-views,TopSponsoredChannelByViewsView,CBV,search/views.py,brand|youtuber_info,2
search,POST,/search/top-sponsored-channel-by-cpv,TopSponsoredChannelByCPVView,CBV,search/views.py,brand|brand_logo,2
search,POST,/search/top-bumper-brand-by-budget,TopBumperBrandByBudgetView,CBV,search/views.py,YT_brand_bumper_cost_per_day|YT_bumper_on_off|brand_logo,3
search,POST,/search/top-bumper-brand-by-views,TopBumperBrandByViewsView,CBV,search/views.py,YT_brand_bumper_cost_per_day|YT_bumper_on_off|brand_logo,3
search,POST,/search/top-bumper-video-by-views,TopBumperVideoByViewsView,CBV,search/views.py,YT_bumper_ad|brand_logo,2
search,GET,/search/last-bumper-by-brand/<str:brand_name>,LastBumperByBrandView,CBV,search/views.py,YT_bumper_ad|brand_logo|youtuber_info,3
search,GET,/search/last-sponsored-by-brand/<str:brand_name>,LastSponsoredByBrandView,CBV,search/views.py,brand|brand_logo,2
search,GET,/search/last-videos-by-channel/<str:channel_id>,LastVideosByChannelView,CBV,search/views.py,YT_video_lists,1
search,GET,/search/last-sponsored-by-channel/<str:channel_id>,LastSponsoredByChannelView,CBV,search/views.py,brand|brand_logo,2
search,POST,/search/top-on-air-bumper-videos-by-views,TopOnAirBumperVideoByViewsView,CBV,search/views.py,YT_bumper_ad|brand_logo,2
search,POST,/search/top-video-trend,TopVideoTrendingView,CBV,search/views.py,YT_ugwanggi_video_trending,1
search,POST,/search/keyword,KeywordSearchView,CBV,search/views.py,ugwanggi_keywords_history|ugwanggi_keywords_interest|ugwanggi_keywords_search|ugwanggi_server_used|users_ugwanggi,5
search,GET,/search/keyword-history,KeywordHistoryView,CBV,search/views.py,ugwanggi_keywords_history|users_ugwanggi,2
search,GET,/search/top-naver-keywords/<int:category_id>,TopNaverKeywordView,CBV,search/views.py,YT_video_lists|naver_weekly_trend_rank|ugwanggi_keywords_result|ugwanggi_keywords_search|youtuber_info,5
search,GET,/search/naver-keyword-categories,NaverKeywordCategoriesView,CBV,search/views.py,naver_weekly_trend_categories,1
search,POST,/search/naver-keyword-analysis,NaverKeywordAnalysisView,CBV,search/views.py,ugwanggi_keywords_interest|ugwanggi_keywords_search|ugwanggi_server_used,3
search,POST,/search/related-keywords,RelatedKeywordsSearchView,CBV,search/views.py,ugwanggi_keywords_search|ugwanggi_related_keywords|ugwanggi_server_used|users_ugwanggi,4
search,POST,/search/update-summary,UpdateSummaryView,CBV,search/views.py,ugwanggi_keywords_search|ugwanggi_server_used,2
search,POST,/search/update-competitiveness-insight,UpdateCompetitivenessInsightView,CBV,search/views.py,ugwanggi_keywords_search,1
search,GET,/search/random-competitive-keyword,RandomCompetitiveKeywordView,CBV,search/views.py,ugwanggi_keywords_search,1
search,POST,/search/all-keyword,AllKeywordSearchView,CBV,search/views.py,ugwanggi_keywords_history|ugwanggi_keywords_interest|ugwanggi_keywords_search|ugwanggi_server_used|users_ugwanggi,5
search,POST,/search/display-ad,DisplayADSearchView,CBV,search/views.py,brand_logo|ugwanggi_display_ad,2
search,POST,/search/trending-video,TrendingVideoView,CBV,search/views.py,YT_ugwanggi_video_trending|YT_video_trending_duration|brand|brand_logo|youtuber_info,5
search,DELETE|GET|POST,/search/user-search-history,UserSearchHistoryView,CBV,search/views.py,ugwanggi_user_search_history|users_ugwanggi|youtuber_info,3
search,GET,/search/top-searched-brand-30-days,TopSearchedBrand30DaysView,CBV,search/views.py,brand|brand_logo|ugwanggi_action_tracker,3
search,GET,/search/top-searched-channel-30-days,TopSearchedChannel30DaysView,CBV,search/views.py,ugwanggi_action_tracker|youtuber_info|youtuber_stats,3
subscribe,POST,/subscribe/first-payment,FirstPaymentView,CBV,subscribe/views.py,ugwanggi_bundle|ugwanggi_custom_coupon|ugwanggi_linked_user|ugwanggi_payment_card|ugwanggi_subscription|users_ugwanggi,6
subscribe,POST,/subscribe/calculate-price,CalculatePriceView,CBV,subscribe/views.py,ugwanggi_subscription|users_ugwanggi,2
subscribe,POST,/subscribe/calculate-upgrade-price,CalculateUpgradePriceView,CBV,subscribe/views.py,ugwanggi_bundle|ugwanggi_subscription|users_ugwanggi,3
subscribe,POST,/subscribe/change-plan,ChangePlanView,CBV,subscribe/views.py,ugwanggi_bundle|ugwanggi_linked_user|ugwanggi_subscription|users_ugwanggi,4
subscribe,DELETE,/subscribe/cancel,CancelSubsciptionView,CBV,subscribe/views.py,ugwanggi_bundle|ugwanggi_subscription|users_ugwanggi,3
subscribe,GET,/subscribe/subscription,SubscriptionView,CBV,subscribe/views.py,ugwanggi_bundle|ugwanggi_linked_user|ugwanggi_subscription|users_ugwanggi,4
subscribe,POST,/subscribe/start-free-trial,StartFreeTrialView,CBV,subscribe/views.py,users_ugwanggi,1
subscribe,GET,/subscribe/payment-history,PaymentHistoryView,CBV,subscribe/views.py,ugwanggi_payment_history|users_ugwanggi,2
subscribe,PUT,/subscribe/change-card,ChangeCardView,CBV,subscribe/views.py,ugwanggi_payment_card|ugwanggi_subscription|users_ugwanggi,3
subscribe,POST,/subscribe/refund,RefundView,CBV,subscribe/views.py,,0
subscribe,DELETE|GET|POST,/subscribe/custom-coupon,CustomCouponView,CBV,subscribe/views.py,ugwanggi_custom_coupon,1
subscribe,GET,/subscribe/check-custom-coupon/<str:coupon_code>,CheckCustomCouponView,CBV,subscribe/views.py,ugwanggi_custom_coupon,1
subscribe,DELETE|GET|POST,/subscribe/custom-coupon-settings,CustomCouponSettingsView,CBV,subscribe/views.py,ugwanggi_custom_coupon_settings,1
subscribe,GET,/subscribe/get-fidelity-coupon,GetFidelityCouponView,CBV,subscribe/views.py,ugwanggi_custom_coupon|ugwanggi_custom_coupon_settings|users_ugwanggi,3
subscribe,GET,/subscribe/fidelity-coupon-available,FidelityCouponAvailableView,CBV,subscribe/views.py,ugwanggi_custom_coupon|users_ugwanggi,2
subscribe,GET|POST,/subscribe/custom-payment,CustomPaymentView,CBV,subscribe/views.py,ugwanggi_custom_payment|ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_payment_card|ugwanggi_subscription|users_ugwanggi,6
subscribe,POST,/subscribe/buy-credits,BuyCreditsView,CBV,subscribe/views.py,ugwanggi_payment_card|users_ugwanggi,2
subscribe,DELETE|GET|POST,/subscribe/payment-card,PaymentCardView,CBV,subscribe/views.py,ugwanggi_payment_card|ugwanggi_subscription|users_ugwanggi,3
survey,POST,/survey/,SurveyView,CBV,survey/views.py,users_ugwanggi,1
survey,POST,/survey/beta,SurveyBetaResultView,CBV,survey/views.py,,0
survey,POST,/survey/contact-us,SurveyContactUsView,CBV,survey/views.py,,0
survey,POST,/survey/pricing,PricingSurveyView,CBV,survey/views.py,users_ugwanggi,1
survey,GET|POST,/survey/ai,AISurveyView,CBV,survey/views.py,ugwanggi_ai_survey|users_ugwanggi,2
survey,POST,/survey/trial,TrialSurveyView,CBV,survey/views.py,users_ugwanggi,1
survey,POST,/survey/channel,ChannelSurveyView,CBV,survey/views.py,users_ugwanggi,1
trends,POST,/trends/videos,TrendingVideosView,CBV,trends/views.py,YT_video_content_class_track|YT_video_lists|brand|brand_logo|youtuber_info,5
trends,POST,/trends/keywords,TrendingKeywordsView,CBV,trends/views.py,YT_ugwanggi_trending_keyword|YT_ugwanggi_trending_keyword_video_ids|YT_video_content_class_track|YT_video_lists,4
trends,POST,/trends/channels,TrendingChannelsView,CBV,trends/views.py,YT_ugwanggi_rising_star|youtuber_info|youtuber_stats,3
trends,POST,/trends/keyword/videos,TrendingKeywordVideosView,CBV,trends/views.py,YT_ugwanggi_trending_keyword_video_ids|YT_video_lists|brand|brand_logo|youtuber_info,5
trends,GET,/trends/keyword-rank,TrendingKeywordRankView,CBV,trends/views.py,YT_ugwanggi_trending_keyword|YT_ugwanggi_trending_keyword_video_ids|YT_video_lists,3
trends,POST,/trends/brand-rank,TrendingBrandRankView,CBV,trends/views.py,,0
trends,POST,/trends/channel-rank,TrendingChannelRankView,CBV,trends/views.py,YT_ugwanggi_rising_star|youtuber_category_class|youtuber_info,3
trends,POST,/trends/channel-rank/ai-brief,TrendingChannelRankAiBriefView,CBV,trends/views.py,YT_ugwanggi_trending_keyword,1
trends,POST,/trends/channel-videos,TrendingChannelVideosView,CBV,trends/views.py,YT_ugwanggi_rising_star|YT_video_lists,2
trends,POST,/trends/insights-articles,TrendingInsightsArticlesView,CBV,trends/views.py,YT_ugwanggi_trending_insight_daily_action|YT_ugwanggi_trending_insight_daily_category_and_format|YT_ugwanggi_trending_insight_daily_chance|YT_ugwanggi_trending_insight_daily_chance_and_risk_title|YT_ugwanggi_trending_insight_daily_risk|YT_ugwanggi_trending_insight_daily_summary,6
trends,GET,/trends/insights-valid-date-range,TrendingInsightsValidDateRangeView,CBV,trends/views.py,YT_ugwanggi_trending_insight_daily_risk,1
trends,POST,/trends/insights-category-and-format,TrendingInsightCategoryAndFormatView,CBV,trends/views.py,YT_ugwanggi_shorts_trending|YT_ugwanggi_video_trending|YT_video_content_class_track,3
user,POST,/user/login,CustomTokenObtainPairView,CBV,user/views.py,users_ugwanggi,1
user,GET,/user/logout,LogoutView,CBV,user/views.py,users_ugwanggi,1
user,GET,/user/google-login,GoogleLoginView,CBV,user/views.py,ugwanggi_partners|users_ugwanggi,2
user,POST,/user/refresh-token,CustomTokenRefreshView,CBV,user/views.py,users_ugwanggi,1
user,?,/user/verify-token,TokenVerifyView,CBV,,,0
user,POST,/user/register,RegisterView,CBV,user/views.py,ugwanggi_partners|users_ugwanggi,2
user,POST,/user/send-confirmation-email,SendConfirmationEmailView,CBV,user/views.py,users_ugwanggi,1
user,POST,/user/email-confirmation,EmailConfirmationView,CBV,user/views.py,users_ugwanggi,1
user,GET,/user/isLogged,IsLoggedView,CBV,user/views.py,ugwanggi_survey|ugwanggi_trial_survey|users_ugwanggi,3
user,GET,/user/download-available,DownloadAvailableView,CBV,user/views.py,users_ugwanggi,1
user,GET,/user/download,DownloadView,CBV,user/views.py,users_ugwanggi,1
user,PUT,/user/update,UserUpdateView,CBV,user/views.py,users_ugwanggi,1
user,POST,/user/change-password-email,SendChangePasswordEmailView,CBV,user/views.py,users_ugwanggi,1
user,PUT,/user/change-password,ChangePasswordView,CBV,user/views.py,users_ugwanggi,1
user,PUT,/user/change-password-logged,ChangePasswordLoggedView,CBV,user/views.py,users_ugwanggi,1
user,GET,/user/account-sns/<str:email>,AccountSnsView,CBV,user/views.py,users_ugwanggi,1
user,POST,/user/contact-us,ContactUsView,CBV,user/views.py,,0
user,PUT,/user/fill-data,FillDataView,CBV,user/views.py,users_ugwanggi,1
user,GET,/user/search-left,SearchLeftViews,CBV,user/views.py,users_ugwanggi,1
user,DELETE|GET|POST,/user/link-user,LinkUserView,CBV,user/views.py,ugwanggi_linked_user|ugwanggi_subscription|users_ugwanggi,3
user,POST,/user/link-user-list,LinkUserListView,CBV,user/views.py,ugwanggi_linked_user|users_ugwanggi,2
user,DELETE,/user/delete-account,DeleteAccountView,CBV,user/views.py,ugwanggi_subscription|users_ugwanggi,2
user,GET,/user/aiblog-left,AIBlogLeftView,CBV,user/views.py,users_ugwanggi,1
user,GET,/user/image-generation-left,ImageGenerationLeftView,CBV,user/views.py,users_ugwanggi,1
user,POST,/user/has-active-session,HasActiveSessionView,CBV,user/views.py,users_ugwanggi,1
user,POST,/user/is-google-account,IsGoogleAccountView,CBV,user/views.py,users_ugwanggi,1
user,PUT,/user/back-to-free,BackToFreeView,CBV,user/views.py,users_ugwanggi,1
user,POST,/user/action-tracker,ActionTrackerView,CBV,user/views.py,ugwanggi_action_tracker|users_ugwanggi,2
user,POST,/user/page-usage-duration,PageUsageDurationView,CBV,user/views.py,users_ugwanggi,1
user,GET,/user/demography-ticket-left,ChannelDemographyTicketLeftView,CBV,user/views.py,users_ugwanggi,1
user,PUT,/user/decrease-channel-ticket,DecreaseChannelTicketView,CBV,user/views.py,users_ugwanggi,1
user,GET,/user/credits-left,CreditsLeftView,CBV,user/views.py,ugwanggi_linked_user|ugwanggi_partners|users_ugwanggi,3
user,PUT,/user/decrease-credits,DecreaseCreditsView,CBV,user/views.py,ugwanggi_linked_user|users_ugwanggi,2
user,POST,/user/register-phone-number,RegisterPhoneNumberView,CBV,user/views.py,ugwanggi_phone_verification,1
user,POST,/user/check-phone-number-code,CheckPhoneNumberCodeView,CBV,user/views.py,ugwanggi_phone_verification,1
user,POST,/user/validate-phone-number,ValidatePhoneNumberView,CBV,user/views.py,ugwanggi_phone_verification|users_ugwanggi,2
youtube,GET,/youtube/channel/<str:channel_id>,YoutuberView,CBV,youtube/views.py,youtuber_category_class|youtuber_info,2
youtube,GET,/youtube/channel-evolution/<str:channel_id>,YoutubeChannelEvolutionView,CBV,youtube/views.py,YT_video_format|YT_video_lists|users_ugwanggi,3
youtube,GET,/youtube/videos-statistics/<str:channel_id>,VideoStatistictsViews,CBV,youtube/views.py,YT_tag_centrality|YT_video_lists|brand_logo,3
